model	translation	source	text	reference
zlabs-nlp.1153	"With Flyers and calls on Facebook groups, the Kings were looking for their beloved dog. But for days weeks have been weeks. ""I have never given up. I never lost hope,"" said Carole King the ""Daily Inter Lake"", who announced her job as a poster to continue her search for Katie."	paz-online.de.75891	"Mit Flyern und Aufrufen in Facebook-Gruppen suchten die Kings nach ihrem geliebten Hund. Doch aus Tagen wurden Wochen. ""Ich habe nie aufgegeben. Ich habe nie die Hoffnung verloren"", sagte Carole King dem ""Daily Inter Lake"", die ihren Job als Postangestellte kündigte, um ihre Suche nach Katie fortzusetzen."	"With flyers and calls in Facebook groups, the Kings searched for their beloved dog. But days turned into weeks. ""I never gave up. I never lost hope,"" said Carole King to the ""Daily Inter Lake,"" and quite her job as a postal worker to continue looking for Katie."
zlabs-nlp.1153	"""The tears flowed"""	paz-online.de.75891	"""Die Tränen flossen"""	"""The Tears Flowed"""
zlabs-nlp.1153	"57 days after Katies disappearances, Carole King got a call: a man reported and said that Katie was in his courtyard. But when King arrived there, Katie had already disappeared. She was looking for the neighborhood and suddenly her bitch was under a tree. ""I only embraced them. I didn't want to let them go,"" King remembered ""Daily Inter Lake"". ""The tears flowed. People stopped in their vehicles, rose and embraced us. I believe that the whole neighbourhood knew that we had found it."	paz-online.de.75891	"57 Tage nach Katies Verschwinden bekam Carole King einen Anruf: Ein Mann meldete sich und sagte, dass sich Katie in seinem Hof befände. Doch als King dort ankam, war Katie bereits wieder verschwunden. Sie suchte die Nachbarschaft ab und plötzlich stand ihre Hündin unter einem Baum. ""Ich habe sie nur umarmt. Ich wollte sie nicht gehen lassen"", erinnerte sich King laut ""Daily Inter Lake"". ""Die Tränen flossen. Die Leute hielten in ihren Fahrzeugen an, stiegen aus und umarmten uns. Ich glaube, die ganze Nachbarschaft wusste, dass wir sie gefunden hatten""."	"Fifty-seven days after Katie's disappearance, Carole King got a call. A man answered and said that Katie was in his yard. But when King arrived, Katie had already run off again. She searched the neighborhood and suddenly saw her dog standing under a tree. ""I embraced her. I never wanted to let go,"" King remembered, according to the ""Daily Inter Lake."" ""The tears flowed. People stopped their cars, got out, and hugged us. I believe the whole neighborhood knew we had found her."""
zlabs-nlp.1153	losses in the German Armed Forces: Machine soft tubes disappear without trace	n-tv.89662	Verluste bei der Bundeswehr: Maschinengewehre verschwinden spurlos	Losses for the German Army: Machine Guns Disappear Without a Trace
zlabs-nlp.1153	Friday, 27 September 2019	n-tv.89662	Freitag, 27. September 2019	Friday, September 27, 2019
zlabs-nlp.1153	Six MG3 machine guns have still disappeared.	n-tv.89662	Sechs Maschinengewehre des Typs MG3 sind nach wie vor verschwunden.	Six MG3 machine guns are still missing.
zlabs-nlp.1153	In recent years, the German Armed Forces have lost numerous weapons and tens of thousands of shot ammunition. There are also three machine guns. In most cases, the stay is unclear. The opposition talks about a 'pronounced' scale.	n-tv.89662	"In den vergangenen Jahren gehen der Bundeswehr zahlreiche Waffen und zehntausende Schuss Munition verloren. Darunter sind auch drei Maschinengewehre. Der Verbleib ist in den meisten Fällen unklar. Die Opposition spricht von einem ""beängstigenden"" Ausmaß."	"In recent years, the German Federal Army has lost numerous weapons and ten thousand rounds of ammunition. These include three machine guns. In most cases, their whereabouts are unclear. According to the opposition, this is an ""alarming"" extent."
zlabs-nlp.1153	In the Bundeswehr, weapons and ammunition are disappearing again and again - many of them so far without trace. Since the beginning of 2014, the force has recorded the loss of 39 weapons, 39 arms parts and almost 20,000 shot ammunition. This is evident from a list of the Federal Ministry of Defence classified as a shutter release, which the editorial network Germany reports on.	n-tv.89662	Bei der Bundeswehr verschwinden immer wieder Waffen und Munition - viele davon bisher spurlos. Seit Anfang 2014 verbuchte die Truppe den Verlust von 39 Waffen, 39 Waffenteilen und fast 20.000 Schuss Munition. Das geht aus einer als Verschlusssache eingestuften Auflistung des Bundesverteidigungsministeriums hervor, über die das Redaktionsnetzwerk Deutschland berichtet.	"The German Army is continuing to lose weapons and ammunition, often without a trace. Since the beginning of 2014, the armed forces has registered a loss of 39 weapons, 39 weapon components, and almost 20,000 rounds of ammunition. This is revealed in a classified listing of the German Ministry of Defense on which the RedaktionsNetzwerk Deutschland (RND) (""Editor Network Germany"") has reported."
zlabs-nlp.1153	According to the paper from the Defence State Secretary Peter Tauber's office from the CDU, two weapons, a arms part and 3474 shot ammunition have been reappeared so far. The weapons and arms parts, which are still disappeared, are, among other things, six MG3, eleven tissue tissues of type G3, four G36, six signal guns and two P8. In addition, 30 weapons tubes for machine guns are missing from the type MG3.	n-tv.89662	Laut dem Papier aus dem Büro von Verteidigungsstaatssekretär Peter Tauber von der CDU sind bislang zwei Waffen, ein Waffenteil und 3474 Schuss Munition wieder aufgetaucht. Bei den nach wie vor verschwundenen Waffen und Waffenteilen handelt es sich unter anderem um sechs Maschinengewehre vom Typ MG3, elf Gewehre vom Typ G3, vier Gewehre vom Typ G36, sechs Signalpistolen sowie zwei Pistolen vom Typ P8. Zudem fehlen 30 Waffenrohre für Maschinengewehre vom Typ MG3.	According to the paper from the office of Defense State Secretary Peter Tauber of the CDU, two weapons, one weapon component, and 3,474 rounds of ammunition have resurfaced so far. The weapons and weapon components that are still missing include six MG3 machine guns, eleven G3 rifles, four G36 rifles, six signal pistols, and two P8 pistols. And 30 MG3 machine gun barrels are missing.
zlabs-nlp.1153	"The volume of arms and ammunition losses at the Bundeswehr was ""concerning"", said the left-hand side of Martina Renner. This is all the more true because, in the course of investigations, little has been found again. The left-wing politician spoke of a 'dangerous balance'. Renner criticised the fact that, on the list, it is not recognizable whether, under the disappeared ammunition, the one found in connection with the investigations against the German- suspected Franco A. ""And this was the supporter of Franco A. recently sentenced to the possession of these ammunition,"" Renner said."	n-tv.89662	"Der Umfang von Waffen- und Munitionsverlusten bei der Bundeswehr sei ""beängstigend"", sagte die Linken-Bundestagsabgeordnete Martina Renner. Dies gelte umso mehr, da im Zuge von Ermittlungen kaum etwas wieder aufgefunden worden sei. Die Linken-Politikerin sprach von einer ""dürftigen Bilanz"". Renner kritisierte, dass an der Auflistung nicht erkennbar sei, ob sich unter der verschwundenen Munition auch diejenige befinde, die im Zusammenhang mit den Ermittlungen gegen den unter Terrorverdacht stehenden Bundeswehroffizier Franco A. gefunden worden sei. ""Und das obwohl ein Unterstützer von Franco A. kürzlich wegen des Besitzes dieser Munition verurteilt wurde"", sagte Renner."	"The extent of the loss of weapons and ammunition by the German Army is ""alarming,"" said Martina Renner, a member of the Left party in the Bundestag. This is all the more true since hardly anything was found during the investigations. The politician from the Left party spoke of a ""poor balance sheet."" Renner criticized the fact that the listing did not make clear whether the disappeared ammunition included that which was found in connection with the investigations against the German Army officer Franco A., who is suspected of terrorism. ""And this, although a supporter of Franco A. was recently sentenced for the possession of this ammunition,"" said Renner."
zlabs-nlp.1153	"Oil tankers ""Stena Impero"" left Iranian port"	tt.com.10202	"Öltanker ""Stena Impero"" verließ iranischen Hafen"	‘Stena Impero' Oil Tanker left Iranian port
zlabs-nlp.1153	"More than two months after his establishment by the Iranian authorities, the British oil tanker ""Stena Impero"" left the port of the city of Bandar Abbas today. Like ship observation data from Refinitiv, the tanker was in motion and left the Iranian port. Port Rashid was given as a destination port in the United Arab Emirates."	tt.com.10202	"Mehr als zwei Monate nach seiner Festsetzung durch die iranischen Behörden hat der britische Öltanker ""Stena Impero"" am heutigen Freitag den Hafen der Stadt Bandar Abbas verlassen. Wie Schiffsbeobachtungsdaten von Refinitiv zeigten, setzte sich der Tanker in Bewegung und verließ den iranischen Hafen. Als Zielhafen wurde Port Rashid in den Vereinigten Arabischen Emiraten angegeben."	More than two months after its determination by the Iranian authorities, the British oil tanker ‘Stena Impero' has left the port in the city of Bandar Abbas this Friday. As Refinitiv ship observation data showed, the tanker set in motion and left the Iranian port. Port Rashid in the United Arab Emirates was given as the destination port.
zlabs-nlp.1153	The tanker was actually released by the Iranian Government on Monday, but he remained in Iranian waters first. It was said from the shipping company that you wanted to wait for an official decision from Tehran.	tt.com.10202	Der Tanker war eigentlich schon am Montag von der iranischen Regierung freigegeben worden, doch blieb er zunächst weiter in iranischen Gewässern. Aus der Reederei hieß es, dass man einen offiziellen Bescheid aus Teheran abwarten wollte.	In practice, the tanker had already been released by the Iranian government on Monday, though it remained in Iranian waters for a time. The speech indicated that an official notification from Tehran was preferred.
zlabs-nlp.1153	"The ""Stena Impero"" was raised on 19 July by the Iranian Revolutionary Guard in the Seestraße von Hormuz under the accusation of having violated security regulations. But it was suspected that Iran responded to the controversial, temporary setting of an Iranian oil tanker before the Gibraltar, which was part of Britain."	tt.com.10202	"Die ""Stena Impero"" war am 19. Juli von den iranischen Revolutionsgarden in der Seestraße von Hormuz unter dem Vorwurf aufgebracht worden, gegen Sicherheitsbestimmungen verstoßen zu haben. Es wurde jedoch vermutet, dass der Iran damit auf die umstrittene, vorübergehende Festsetzung eines iranischen Öltankers vor dem zu Großbritannien gehörenden Gibraltar reagierte."	On the 19th July, the ‘Stena Impero' had been accused by the Iranian Revolutionary Guard in the Hormuz Strait of violating safety regulations. However, it was suspected that Iran was reacting to the controversial temporary determination of an Iranian oil tanker by British run Gibraltar.
zlabs-nlp.1153	The road of Hormuz is one of the most important maritime roads in the world. It connects the Persian Gulf with the Indian Ocean. A large part of the global oil exports are shipped by the Straits. Tensions in the region have exacerbated enormously in recent months. Trade shipping has been dragged into the conflict between the United States and Iran. There have been several incidents with tankers and drones.	tt.com.10202	Die Straße von Hormuz ist eine der wichtigsten Seestraßen der Welt. Sie verbindet den Persischen Golf mit dem Indischen Ozean. Ein Großteil des globalen Ölexports wird durch die Meerenge verschifft. Die Spannungen in der Region hatten sich in den vergangenen Monaten immens verschärft. Die Handelsschifffahrt wurde in den Konflikt zwischen den USA und dem Iran hineingezogen. Es kam zu mehreren Zwischenfällen mit Tankern und Drohnen.	The Strait of Hormuz is one of the most important Straits in the world. In connects the Persian Gulf with the Indian Ocean. Much of the world's global oil exports are shipped through this strait. The tensions in the area had been escalating immeasurably during the past few months. Merchant shipping has been drawn into the conflict between USA and Iran. There have been several incidents with tankers and drones.
zlabs-nlp.1153	Merkel würdigt den Mut der Menschen bei der Friedlichen Revolution	azonline.de.41866	Merkel würdigt den Mut der Menschen bei der Friedlichen Revolution	Merkel hails people's courage in the Peaceful Revolution
zlabs-nlp.1153	"Chancellor Angela Merkel acknowledged the commitment of the people of the GDR who took to the streets 30 years ago in the graveyard revolution. In the autumn of 1989, courageous citizens would have undermined the then GDR regime, said Merkel at a ceremony of the Thuringian CDU Group for the imminent day of German unity in Erfurt. The Chancellor reminded us, among other things, of the occupation of the Stasi headquarters. ""The state security was taken by the horror,"" she said."	azonline.de.41866	"Bundeskanzlerin Angela Merkel hat das Engagement der Menschen in der DDR gewürdigt, die vor 30 Jahren bei der Friedlichen Revolution auf die Straße gegangen sind. Im Herbst 1989 hätten mutige Bürger das damalige DDR-Regime ins Wanken gebracht, sagte Merkel bei einem Festakt der Thüringer CDU-Fraktion zum bevorstehenden Tag der Deutschen Einheit in Erfurt. Die Kanzlerin erinnerte unter anderem an die Besetzung der Stasi-Zentrale. ""Der Staatssicherheit wurde der Schrecken genommen"", sagte sie."	"Federal Chancellor Angela Merkel has praised the engagement of people in the GDR who took to the streets in the Peaceful Revolution 30 years ago. In the fall of 1989 courageous citizens toppled the East German regime, said Merkel at a ceremony held by the Thuringian branch of the CDU party in Erfurt marking the forthcoming Day of German Unity. The chancellor recalled events such as the occupation of the Stasi headquarters. ""The State Security police were deprived of their terror,"" she said."
zlabs-nlp.1153	Musk strives for extradition record	mittelbayerische.de.227707	Musk strebt Auslieferungsrekord an	Musk seeks delivery record
zlabs-nlp.1153	Teslas Quartal may keep record ready. Despite extradition boom, there were last losses in electric carcasses.	mittelbayerische.de.227707	Teslas Quartal hält möglicherweise Rekord bereit. Trotz Auslieferungsboom gab es zuletzt Verluste beim Elektroautokonzern.	Tesla's quarter may be record-breaking. Despite the boom in deliveries, the electric car company has seen losses recently.
zlabs-nlp.1153	"New York.Tesla-Chef Elon Musk has given his electric car manufacturer the prospect of new record figures on the stock exchange. ""We have the chance to reach our first quarter with 100,000 deliveries,"" wrote Musk in a e-mail published by the industry blog ""Electrek"" on Tesla employees."	mittelbayerische.de.227707	"New York.Tesla-Chef Elon Musk hat seinem Elektroautokonzern mit der Aussicht auf neue Rekordzahlen kräftig Auftrieb an der Börse gegeben. ""Wir haben die Chance, unser erstes Quartal mit 100.000 Auslieferungen zu erreichen"", schrieb Musk in einer vom Branchenblog ""Electrek"" veröffentlichten E-Mail an Tesla-Mitarbeiter."	"New York. Tesla boss Elon Musk has given his electric car company a strong boost on the stock market with the prospect of new record numbers. ""We have the opportunity to reach 100,000 deliveries in our first quarter,"" Musk wrote in an email to Tesla employees published by industry blog Electrek."
zlabs-nlp.1153	Demand is strong, so Tesla has been able to record 110000 orders, it has been said in Musk's circulars. The challenge is to bring the cars to the customer quickly. Tesla must offer as many resources as possible to the quarter.	mittelbayerische.de.227707	Die Nachfrage sei stark, so dass Tesla 110000 Bestellungen verbuchen könnte, hieß es in Musks Rundschreiben weiter. Die Herausforderung sei, die Autos zügig an die Kundschaft zu bringen. Dazu müsse Tesla zum Quartalsende so viele Ressourcen wie möglich aufbieten.	Demand is so strong that Tesla was able to record 110000 orders, according to Musk's newsletter. The challenge is getting the cars to customers quickly. To do so, Tesla had to mobilize as many resources as possible at quarter-end.
zlabs-nlp.1153	In the US, for example, it is estimated that more than half of the world’s population lives in developing countries, compared to more than half in developing countries. For almost four months, the course has no longer increased. In the second quarter, Tesla had delivered 95000 cars and thus reached its existing best value.	mittelbayerische.de.227707	Anlegern gefiel das: Teslas Aktien gingen mit einem Plus von über sechs Prozent aus dem Handel. So stark hat der Kurs seit fast vier Monaten nicht mehr zugelegt. Im zweiten Quartal hatte Tesla gut 95000 Autos ausgeliefert und damit seinen bisherigen Bestwert erreicht.	Investors liked this: Tesla shares closed the day with a gain of over six percent. The price has not increased so much in almost four months. In the second quarter, Tesla delivered around 95,000 cars and hit its best value to date.
zlabs-nlp.1153	Musk needs records to achieve its high goals. In 2019, it will deliver a total of 360000 to 400000 cars. For this purpose, six-digit figures must be produced in the current and forthcoming quarter of a year. Especially the cheapest Tesla Model 3 is required, but here the profit margins are low. Despite the boom, there were last losses.	mittelbayerische.de.227707	Musk braucht Rekorde, um seine hohen Ziele zu erreichen. 2019 will er insgesamt 360000 bis 400000 Wagen ausliefern. Dafür müssen im laufenden und kommenden Vierteljahr sechsstellige Zahlen her. Vor allem der günstigste Tesla Model 3 ist gefragt, doch hier sind die Gewinnspannen gering. Trotz des Booms gab es zuletzt Verluste.	Musk needs records to achieve his ambitious goals. In 2019, he wants to deliver a total of 360,000 to 400,000 cars. The company would have to hit six-digit figures in the current and upcoming quarter to do so. The less expensive Tesla Model 3 is in particular demand, but its profit margins are low. There have been losses recently despite the boom.
zlabs-nlp.1153	Rätsel solved: That is why we cannot tick ourselves up ourselves.	tt.com.10303	Rätsel gelöst: Deswegen können wir uns nicht selbst kitzeln	Puzzle solved: This is why we cannot tickle ourselves
zlabs-nlp.1153	A kind of brake in the big brain prevents people from being able to tick themselves. The Humboldt-Universität scientists found this with the help of experiments to rats, as they announced on Thursday evening. Progress has also been made on the question of why children are so fiercely opposed to the tissue, just to demand more.	tt.com.10303	Eine Art Bremse im Großhirn verhindert, dass Menschen sich selber kitzeln können. Dies fanden Wissenschafter der Humboldt-Universität in Berlin mit Hilfe von Experimenten an Ratten heraus, wie sie am Donnerstagabend mitteilten. Dabei seien auch Fortschritte bei der Frage erzielt worden, warum Kinder sich so heftig gegen das Kitzeln wehren, nur um dann mehr zu verlangen.	There is a sort of a stopping brake in our cerebrum, preventing us from tickling ourselves. This was discovered by scientists at the Humboldt University in Berlin after conducting experiments on rats, as reported on Thursday. Progress was also made in answering the question as to why children resist tickling, only to ask for more later.
zlabs-nlp.1153	After all, it has also been shown why the rapprochement of a tickling hand alone causes laughter. This was due to a deep layer in the large-scale brain, which already triggered laughter in the expectation of the tissue.	tt.com.10303	Schließlich habe sich auch gezeigt, warum allein das Näherkommen einer kitzelnden Hand schon vor der Berührung Lachen auslöst. Dies liege an einer tiefliegenden Schicht im Großhirn, die bereits bei der Erwartung des Kitzelns das Lachen auslöse.	It was also determined why the mere approach of a tickling hand triggers laughter ever before contact. The reason can be found in a deep layer of the cerebrum which triggers laughter even through only expectation of tickling.
zlabs-nlp.1153	"According to the information, previous research showed that rats are reacting with 'Lachen' in the ultrasound sector when they are kicked by people. This "" laughter"" is conveyed by the part of the large brain bark, which serves the central processing of the haptic perception."	tt.com.10303	"Den Angaben zufolge zeigten frühere Forschungen, dass Ratten mit ""Lachen"" im Ultraschallbereich reagieren, wenn sie von Menschen gekitzelt werden. Dieses ""Lachen"" werde durch den Teil der Großhirnrinde vermittelt, welcher der zentralen Verarbeitung der haptischen Wahrnehmung diene."	"According to the data, previous research has shown that rats react by ""laughing"" in the ultrasonic range when tickled by humans. This ""laughter"" travels through the part of the cerebral cortex, which is used for the central processing of haptic perception."
zlabs-nlp.1153	Laughter is suppressed while self-feeding is suppressed.	tt.com.10303	Lachen wird während Selbstberührung unterdrückt	The laughter is suppressed when the touch originates from the person themselves.
zlabs-nlp.1153	So far, it has been assumed that the brain could distinguish between self-help and touch by others - that is, that people cannot get themselves up. However, the Berlin researchers have now found out at the experiments to the rats that the laughter as well as the activity of the large-scale brain cattle are suppressed during a self-assessment. This is also the case if living creatures are cleaned themselves. During the foreign leadership and the tissue through the scientists, the activity in the brain and the impulse had been laughed.	tt.com.10303	Bisher sei davon ausgegangen worden, dass das Gehirn zwischen Selbstberührung und Berührung durch Andere unterscheiden könne - also deshalb Menschen sich nicht selbst kitzeln können. Die Berliner Forscher fanden nun aber bei den Experimenten an den Ratten heraus, dass das Lachen ebenso wie die Aktivität des betreffenden Bereichs der Großhirnrinde während einer Selbstberührung unterdrückt werden. Dies sei auch so, wenn sich Lebewesen selbst putzen. Während der Fremdberührung und des Kitzelns durch die Wissenschafter seien die Aktivität im Hirn und der Impuls zu lachen aber verstärkt worden.	Until now, it was assumed that the brain is able to tell the difference between the touch originating from oneself, as opposed to from others, which would explain why people cannot tickle themselves. The researchers from Berlin have now discovered, from their experiments on rats that laughter and the activity of the cerebral cortex is suppressed during self-touching. This is also true when animals clean themselves. However, when the touching and tickling was done by the scientists, the brain activities as well as the impulse to laugh increased.
zlabs-nlp.1153	But pass the self-assessment and touch by others at the same time, be the laughter also suppressed. This indicates that the brain could not distinguish between self-help and touch by others. The new findings suggest that people cannot skip themselves because the self-protection activates a brake in the big brain.	tt.com.10303	Passiere aber die Selbstberührung und die Berührung durch andere zur selben Zeit, sei das Lachen ebenfalls unterdrückt. Dies deute darauf hin, dass das Gehirn der Ratte eben nicht zwischen der Selbstberührung und der Berührung durch andere unterscheiden könne. Die neuen Erkenntnisse legten nahe, dass die Menschen sich nicht selbst kitzeln können, weil die Selbstberührung eine Bremse im Großhirn aktiviere.	And, if the self-touching and touching by another were to occur at the same time, the laughter is suppressed anyway. This indicated that the rat´s brain could not determine whether the touch came from itself or the scientists. The new findings explained that humans cannot tickle themselves because tickling triggers a stopping brake in the cerebrum.
zlabs-nlp.1153	The rats have also been trained to skip themselves. In doing so, they sometimes dismissed this initiation in the experiment prematurely, showed flight behaviour or scarce. This ambivalence equal to the behaviour of children. The ambivalence of the tissue is a behavioral reaction that is the same for rats and people.	tt.com.10303	Die Ratten seien außerdem trainiert worden, selbst zu kitzeln. Dabei brachen sie diese Initiation im Experiment demnach manchmal vorzeitig ab, zeigten Fluchtverhalten oder Schreckstarre. Diese Ambivalenz gleiche dem Verhalten der Kinder. Die Ambivalenz des Kitzelns sei eine Verhaltensreaktion, die bei Ratten und Menschen gleich sei.	The rats were taught to tickle themselves. They sometimes stopped this activity prematurely, displaying flight behavior or paralysis. This ambivalence is similar to the way children behave. The tickle ambivalence is a behavioral reaction that is found in rats and humans.
zlabs-nlp.1153	Catastrophe averted: Greater fires in French chemical work deleted	mz-web.de.174850	Katastrophe abgewendet: Großbrand in französischem Chemiewerk gelöscht	Catastrophe averted: Major fire at French chemical plant extinguished
zlabs-nlp.1153	The major fire in a chemical plant in the northern French town of Rouen, which is particularly dangerous, is deleted. This shared the prefecture of Normandy of the news agency AFP on Friday. The fire broke out at night on Thursday.	mz-web.de.174850	Der Großbrand in einem als besonders gefährlich geltenden Chemiewerk in der nordfranzösischen Stadt Rouen ist gelöscht. Das teilte die Präfektur der Normandie der Nachrichtenagentur AFP am Freitag mit. Das Feuer war in der Nacht zu Donnerstag ausgebrochen.	The large fire was put out at a chemical plant considered to be particularly hazardous and located in the northern French city of Rouen. The prefecture of Normandy reported the incident to the AFP news agency on Friday. The fire broke out Thursday night.
zlabs-nlp.1153	According to authorities, non-discriminatory substances should have been left out. The samples taken do not cause any cause for concern, such as the prefect of Pierre-André Durand on Friday morning at a press conference. In the event of an incident, no one was affected. The fire brigade was used with around 200 extinguishing vehicles.	mz-web.de.174850	Nach Behördenangaben sollen keine gesundheitsgefährdenden Stoffe ausgetreten sein. Die genommenen Proben geben keinen Grund zur Beunruhigung, wie Präfekt Pierre-André Durand am Freitagmorgen bei einer Pressekonferenz sagte. Verletzt wurde bei dem Vorfall niemand. Die Feuerwehr war mit rund 200 Löschfahrzeugen im Einsatz.	According to information from officials, no hazardous material has escaped. The samples taken show no reason for alarm, said prefect Pierre-André Durand at a press conference Friday morning. No one was injured during the incident. The fire department deployed around 200 fire trucks.
zlabs-nlp.1153	Schools and kindergartens have been closed down	mz-web.de.174850	Schulen und Kindergärten wurden geschlossen	Schools and kindergartens were closed.
zlabs-nlp.1153	The inhabitants were called upon not to leave their houses. Buildings within 500 metres were evacuated, schools and kindergartens were closed on Thursday.	mz-web.de.174850	Anwohner waren aufgerufen, ihre Häuser nicht zu verlassen. Gebäude im Umkreis von 500 Metern wurden evakuiert, Schulen und Kindergärten blieben am Donnerstag geschlossen.	Residents were asked not to leave their homes. Buildings within a radius of 1,650 feet were evacuated, and schools and kindergartens remained closed on Thursday.
